Marital Status,Application Mode,Application Order,Course Name,Daytime/Evening Attendance,Previous Qualification,Nationality,Mother's Qualification,Father's Qualification,Mother's Occupation,Father's Occupation,Displaced Student,Special Educational Needs,Is Debtor,Tuition Fees Up-to-Date,"Gender (1=Male, 0=Female)",Scholarship Holder,Age at Enrollment,International Student,Credited Units (1st Sem),Enrolled Units (1st Sem),Evaluated Units (1st Sem),Approved Units (1st Sem),Average Grade (1st Sem),Not Evaluated Units (1st Sem),Credited Units (2nd Sem),Enrolled Units (2nd Sem),Evaluated Units (2nd Sem),Approved Units (2nd Sem),Average Grade (2nd Sem),Not Evaluated Units (2nd Sem),Unemployment Rate (%),Inflation Rate (%),GDP per Capita (USD),Student Status
Single,Over 23 years old,1,Social Service (evening attendance),Evening,Basic education 3rd cycle,Portuguese,General commerce course,Basic Education 3rd Cycle,Finance/Admin Specialists,Secretaries/Office Workers,No,No,Yes,Yes,Female,Yes,39,No,0,6,9,6,11.833333333333334,0,0,6,9,4,13.75,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,1,Communication Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Service/Sales/Security,Yes,No,No,Yes,Female,Yes,20,No,0,6,6,6,12.666666666666666,0,0,6,8,6,13.0,0,10.8,1.4,1.74,Graduate
Single,2nd phase—general contingent,1,Communication Design,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Unskilled Workers,Technicians & Professionals,Yes,No,No,Yes,Female,No,21,No,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,7.6,2.6,0.32,Graduate
Single,Change in course,5,Social Service,Daytime,Secondary education,Guinean,Administration & Commerce course,Basic Education 3rd Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,Yes,No,Female,No,22,Yes,5,11,16,9,10.88888888888889,0,2,10,20,4,11.25,1,9.4,-0.8,-3.12,Graduate
Single,1st phase—general contingent,2,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Service/Sales/Security,Student,Yes,No,No,Yes,Female,No,19,No,0,6,11,1,13.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout
Single,2nd phase—general contingent,1,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Health Professionals,Hospitality/Services Directors,Yes,No,No,Yes,Female,No,22,No,0,6,6,6,15.166666666666666,0,0,6,6,6,16.0,0,13.9,-0.3,0.79,Graduate
Single,1st phase—special contingent (Azores Island),2,Basic Education,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Technicians & Professionals,Technicians & Professionals,Yes,No,No,Yes,Female,Yes,19,No,0,6,8,6,12.666666666666666,0,0,6,7,6,12.0,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,1,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,Yes,Yes,Male,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout
Facto Union,Over 23 years old,1,Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Male,No,26,No,0,5,9,5,12.0,0,0,5,5,5,10.2,0,11.1,0.6,2.02,Enrolled
Single,Over 23 years old,1,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,No,Male,No,36,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,3rd phase—general contingent,1,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,General commerce course,Bachelor’s Degree,Service/Sales/Security,Service/Sales/Security,Yes,No,Yes,Yes,Male,Yes,20,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate
Married,Over 23 years old,1,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Male,No,30,No,0,5,8,2,11.0,0,0,5,6,4,11.5,0,15.5,2.8,-4.06,Dropout
Single,Change in course,1,Agronomy,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Armed Forces,No,No,No,Yes,Male,No,24,No,0,6,7,6,15.714285714285714,0,0,6,10,6,15.9,0,15.5,2.8,-4.06,Dropout
Single,1st phase—general contingent,1,Management,Daytime,Secondary education,Portuguese,2nd cycle general high school,Unknown,Student,Student,No,No,No,Yes,Male,No,26,No,11,15,15,11,10.818181818181818,0,12,14,15,11,11.636363636363637,1,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,1,Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,No,Male,No,19,No,0,5,16,1,12.0,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,Dropout
Facto Union,Over 23 years old,1,Social Service,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Armed Forces,No,No,No,Yes,Male,No,34,No,0,6,8,5,12.6,0,0,6,11,4,11.25,0,12.4,0.5,1.79,Graduate
Single,Change in course,1,Equiniculture,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Legislative/Executive Officers,Legislative/Executive Officers,Yes,No,No,Yes,Male,No,33,No,0,5,12,1,13.0,2,0,5,7,3,14.0,0,9.4,-0.8,-3.12,Enrolled
Single,2nd phase—general contingent,6,Management,Daytime,Secondary education,Portuguese,General commerce course,Secondary Education,Unskilled Workers,Administrative Staff,Yes,No,No,Yes,Male,No,19,No,0,5,8,5,11.6,1,0,5,10,4,10.75,0,9.4,-0.8,-3.12,Graduate
Single,2nd phase—general contingent,5,Informatics Engineering,Daytime,Secondary education,Portuguese,General commerce course,Secondary Education,Administrative Staff,Service/Sales/Security,Yes,No,Yes,No,Male,No,26,No,0,5,11,1,10.0,0,0,5,14,1,11.0,0,8.9,1.4,3.51,Dropout
Single,Over 23 years old,1,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,No,No,No,Yes,Male,No,29,No,0,6,7,1,14.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout
Single,2nd phase—general contingent,5,Informatics Engineering,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Male,Yes,19,No,0,5,9,5,12.6,0,0,5,8,2,12.5,0,8.9,1.4,3.51,Dropout
Single,2nd phase—general contingent,1,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,Over 23 years old,1,Management (evening attendance),Evening,Basic education 3rd cycle,Portuguese,General commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,No,Male,No,29,No,0,5,11,2,11.333333333333334,0,0,5,9,1,12.0,0,11.1,0.6,2.02,Dropout
Single,Change in course,1,Tourism,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Male,No,21,No,0,6,6,6,12.666666666666666,0,0,6,7,5,11.4,0,9.4,-0.8,-3.12,Graduate
Single,2nd phase—general contingent,1,Tourism,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Armed Forces,No,No,No,Yes,Male,No,19,No,0,6,7,5,10.8,0,0,6,10,2,10.5,0,10.8,1.4,1.74,Enrolled
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Service/Sales/Security,Armed Forces,No,No,No,Yes,Male,No,20,No,0,7,14,5,12.87857142857143,0,0,8,15,7,11.85625,0,15.5,2.8,-4.06,Graduate
Single,1st phase—general contingent,1,Veterinary Nursing,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Scientific Specialists,Service/Sales/Security,No,No,No,Yes,Male,No,18,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
Single,2nd phase—general contingent,3,Communication Design,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Service/Sales/Security,Service/Sales/Security,Yes,No,No,Yes,Male,No,18,No,0,6,6,6,12.833333333333334,0,0,6,8,5,11.4,0,15.5,2.8,-4.06,Enrolled
Single,1st phase—general contingent,1,Management,Daytime,Secondary education,Portuguese,2nd cycle general high school,Unknown,Blank,Blank,No,No,Yes,Yes,Male,Yes,21,No,0,5,5,5,12.6,0,0,5,9,3,12.833333333333334,0,10.8,1.4,1.74,Enrolled
Single,1st phase—general contingent,1,Management,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Scientific Specialists,Yes,No,No,Yes,Male,No,20,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout
Single,Over 23 years old,1,Informatics Engineering,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Male,Yes,30,No,0,5,11,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,3rd phase—general contingent,2,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Administrative Staff,Legislative/Executive Officers,Yes,No,No,Yes,Male,No,19,No,0,6,6,6,14.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate
Single,Change in institution/course,1,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Unskilled Workers,Farmers/Ag Workers,Yes,No,No,Yes,Male,No,30,No,0,5,7,5,13.4,0,0,5,7,4,13.25,0,8.9,1.4,3.51,Dropout
Single,1st phase—general contingent,1,Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Secondary Education,Service/Sales/Security,Service/Sales/Security,Yes,No,No,Yes,Male,Yes,22,No,0,5,8,5,11.2,0,0,5,13,4,11.25,0,12.7,3.7,-1.7,Graduate
Single,2nd phase—general contingent,3,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Service/Sales/Security,Armed Forces,Yes,No,No,Yes,Male,No,22,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate
Single,2nd phase—general contingent,4,Communication Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Armed Forces,Yes,No,Yes,No,Male,No,19,No,0,6,6,6,12.666666666666666,0,0,6,8,5,11.8,0,11.1,0.6,2.02,Dropout
Single,2nd phase—general contingent,2,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Service/Sales/Security,Technicians & Professionals,Yes,No,No,Yes,Male,No,21,No,0,5,7,3,12.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,Dropout
Single,2nd phase—general contingent,4,Veterinary Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Science/Engineering Technicians,Personal Service Workers,No,No,No,Yes,Male,No,21,No,0,5,7,4,12.25,0,0,5,7,5,12.0,0,7.6,2.6,0.32,Graduate
Single,Technological specialization diploma holders,1,Animation and Multimedia Design,Daytime,Technological specialization course,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,Yes,Yes,Male,Yes,21,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,Over 23 years old,1,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Administrative Staff,Skilled Industry Workers,No,No,No,Yes,Male,No,27,No,0,5,13,3,10.75,0,0,5,9,3,10.333333333333334,0,15.5,2.8,-4.06,Dropout
Single,Change in course,1,Biofuel Production Technologies,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Legislative/Executive Officers,Legislative/Executive Officers,Yes,No,No,Yes,Male,No,32,No,0,7,7,0,0.0,0,0,7,8,0,0.0,0,13.9,-0.3,0.79,Dropout
Single,Over 23 years old,1,Advertising and Marketing Management,Daytime,Other—11th year,Portuguese,Administration & Commerce course,Secondary Education,Unskilled Workers,Technicians & Professionals,No,No,Yes,No,Male,No,40,No,0,6,13,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,1st phase—general contingent,2,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Secondary Education,Service/Sales/Security,Technicians & Professionals,Yes,No,No,Yes,Male,No,20,No,0,5,9,2,14.333333333333334,0,0,5,10,2,12.5,0,7.6,2.6,0.32,Enrolled
Single,Technological specialization diploma holders,1,Equiniculture,Daytime,Technological specialization course,Portuguese,Master’s Degree,Master’s Degree,Scientific Specialists,Armed Forces,Yes,No,No,Yes,Male,No,20,No,1,5,8,2,11.5,0,1,5,13,2,11.5,0,12.7,3.7,-1.7,Dropout
Single,1st phase—general contingent,3,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate
Single,Change in course,1,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Legislative/Executive Officers,Skilled Industry Workers,No,No,No,Yes,Male,No,21,No,0,5,11,2,10.5,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,2nd phase—general contingent,1,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Service/Sales/Security,Machine Operators,No,No,No,Yes,Male,No,18,No,0,6,6,6,13.5,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,Technological specialization diploma holders,1,Agronomy,Daytime,Secondary education,Portuguese,Secondary Education,Higher Education Degree,Finance/Admin Specialists,Teachers,No,No,No,Yes,Male,No,19,No,0,6,17,1,11.0,0,0,6,19,0,0.0,0,16.2,0.3,-0.92,Enrolled
Facto Union,Holders of other higher courses,1,Communication Design,Daytime,Higher education—degree,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,No,No,No,No,Male,No,30,No,0,6,6,1,10.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,Over 23 years old,1,Agronomy,Daytime,Other—11th year,Portuguese,General commerce course,Secondary Education,Unskilled Workers,Legislative/Executive Officers,No,No,No,Yes,Male,No,29,No,0,6,17,0,0.0,2,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout
Single,2nd phase—general contingent,2,Informatics Engineering,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,Yes,No,Yes,Yes,Male,No,18,No,0,5,10,1,12.0,0,0,5,7,3,10.666666666666666,2,7.6,2.6,0.32,Dropout
Single,1st phase—general contingent,2,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,Yes,18,No,0,5,6,4,12.25,0,0,5,5,5,12.2,0,9.4,-0.8,-3.12,Dropout
Single,Technological specialization diploma holders,1,Agronomy,Daytime,Technological specialization course,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Armed Forces,No,No,No,Yes,Male,No,22,No,4,10,21,5,11.4,1,2,7,13,6,11.666666666666666,0,15.5,2.8,-4.06,Dropout
Single,Change in course,2,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Service/Sales/Security,Service/Sales/Security,Yes,No,No,No,Male,No,27,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,2nd phase—general contingent,6,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Secondary Education,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Male,No,20,No,0,6,8,4,14.25,0,0,6,10,5,14.0,0,10.8,1.4,1.74,Graduate
Single,Change in institution/course,1,Social Service (evening attendance),Evening,Higher education—bachelor’s degree,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Armed Forces,No,No,No,Yes,Male,No,42,No,8,12,12,11,14.454545454545457,0,7,11,11,10,14.2,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,1,Agronomy,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Administrative Staff,Machine Operators,No,No,Yes,Yes,Male,No,21,No,8,12,13,12,14.538461538461538,0,4,12,14,12,14.461538461538462,0,15.5,2.8,-4.06,Graduate
Single,Change in course,1,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Skilled Industry Workers,Skilled Industry Workers,No,Yes,No,Yes,Male,No,23,No,0,7,10,6,12.733333333333334,0,0,8,10,7,11.95,0,16.2,0.3,-0.92,Graduate
Single,Change in institution/course,1,Communication Design,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,No,21,No,4,12,13,5,13.2,0,4,12,12,4,13.5,0,8.9,1.4,3.51,Dropout
Single,1st phase—general contingent,3,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Master’s Degree,Higher Education Degree,Legislative/Executive Officers,Legislative/Executive Officers,Yes,No,No,Yes,Male,No,19,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate
Married,Over 23 years old,1,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,No,No,No,Yes,Male,Yes,40,No,0,6,7,6,12.333333333333334,0,0,6,10,4,12.75,0,8.9,1.4,3.51,Dropout
Single,Change in course,1,Management,Daytime,Secondary education,Portuguese,General commerce course,Secondary Education,Unskilled Workers,Service/Sales/Security,No,No,No,Yes,Male,No,22,No,5,9,9,5,11.2,0,5,9,14,7,11.25,2,12.7,3.7,-1.7,Dropout
Single,1st phase—general contingent,2,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,No,19,No,0,7,7,6,13.2,0,0,7,7,6,13.2,0,7.6,2.6,0.32,Graduate
Single,Over 23 years old,1,Informatics Engineering,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Male,Yes,24,No,0,5,8,5,11.833333333333334,0,0,5,8,4,14.0,0,12.7,3.7,-1.7,Enrolled
Single,1st phase—general contingent,1,Tourism,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Scientific Specialists,Administrative Staff,No,No,No,Yes,Male,No,21,No,0,6,10,5,11.333333333333334,0,0,6,14,2,11.5,0,12.7,3.7,-1.7,Enrolled
Single,2nd phase—general contingent,4,Informatics Engineering,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Unskilled Workers,Technicians & Professionals,Yes,No,No,Yes,Male,No,18,No,0,5,5,5,13.6,0,0,5,6,5,14.6,0,8.9,1.4,3.51,Graduate
Single,2nd phase—general contingent,3,Informatics Engineering,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Male,No,18,No,0,5,10,0,0.0,0,0,5,10,2,11.5,4,7.6,2.6,0.32,Dropout
Single,Change in institution/course,1,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Technicians & Professionals,Armed Forces,No,No,No,Yes,Male,No,24,No,0,6,11,5,12.857142857142858,0,0,6,12,5,13.666666666666666,0,11.1,0.6,2.02,Dropout
Single,Over 23 years old,1,Informatics Engineering,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Unskilled Workers,Technicians & Professionals,No,No,No,Yes,Male,Yes,28,No,0,5,16,3,14.333333333333334,0,0,5,9,5,12.428571428571429,0,9.4,-0.8,-3.12,Enrolled
Single,2nd phase—general contingent,1,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Skilled Industry Workers,Unskilled Workers,Yes,No,No,Yes,Female,Yes,19,No,0,6,9,5,13.5,0,0,6,6,6,14.0,0,12.4,0.5,1.79,Graduate
